Patent ID,Generated Question
WO2018112345A1,<IMG> Provide the canonical SMILES representation for the molecule shown in WO2018112345A1.
WO2018119352A1,<IMG> What is the SMILES representation of the compound depicted in WO2018119352A1?
WO2018119355A1,<IMG> Provide the canonical SMILES representation for the compound shown in US20170298023A1.
WO2018123456A1,<IMG> What is the SMILES representation of the compound depicted in WO2018765432A1?
WO2018125945A1,<IMG> Provide the SMILES notation for the molecule shown in patent WO2018125945A1.
WO2018127890A1,<IMG> What is the SMILES string for the compound shown in patent WO2018127890A1?
WO2018127896A1,<IMG> Can you provide the SMILES notation for the molecule shown in patent WO2018127896A1?
WO2018129285A1,<IMG> What is the SMILES representation of the molecule shown in WO2018129285A1?
WO2018129287A1,<IMG> Provide the SMILES notation for the molecule shown in the image from patent WO2018129287A1.
WO2018129326A1,<IMG> Provide the canonical SMILES representation for the compound shown in patent WO2018129326A1.
WO2018129356A1,<IMG> Provide the SMILES representation for the compound shown in WO2018129356A1.
WO2018129357A1,<IMG> Convert the molecular structure shown in the image for WO2018129357A1 into its corresponding SMILES notation.
WO2018129358A1,<IMG> What is the SMILES representation of the compound depicted in patent WO2018129358A1?
WO2018129375A1,<IMG> What is the SMILES representation of the molecule shown in patent WO2018129375A1?
WO2018129385A1,<IMG> Could you provide the SMILES string for the compound shown in patent WO2018129385A1?
WO2018129387A1,<IMG> Provide the canonical SMILES representation for the molecule shown in patent WO2018129387A1?
WO2018129389A1,<IMG> What is the SMILES representation of the molecule shown in patent WO2018129389A1?
WO2018129395A1,<IMG> What is the canonical SMILES representation of the molecule shown in patent WO2018129395A1?
WO2018136789A1,<IMG> Provide the canonical SMILES representation of the compound shown in patent WO2018136789A1.
WO2018144567A1,<IMG> Extract the SMILES notation for the compound shown in WO2018144567A1.
WO2018154321A1,<IMG> What is the SMILES representation of the compound displayed in patent WO2018154321A1?
WO2018156421A1,<IMG> What is the SMILES representation of the compound depicted in patent WO2018156421A1?
WO2018156789A1,<IMG> What is the SMILES representation of the molecule shown in WO2018156789A1?
WO2018175489A1,<IMG> What is the SMILES representation of the compound depicted in WO2018175489A1?
WO2018175889A1,<IMG> How would the chemical structure depicted in patent WO2018175889A1 be represented using SMILES notation?
WO2018195385A1,<IMG> What is the SMILES notation for the molecule depicted in patent WO2018195385A1?
WO2018226789A1,<IMG> Extract the SMILES notation for the compound shown in patent WO2018226789A1.
WO2018234567A1,<IMG> Convert the chemical structure in WO2018234567A1 to its corresponding SMILES notation.
WO2018765432A1,<IMG> What is the SMILES representation of the molecule shown in patent US2021987654A1?
WO2019012345A1,<IMG> Extract the SMILES notation for the compound depicted in WO2019012345A1.
WO2019014345A1,<IMG> What is the SMILES representation of the compound depicted in patent WO2019014345A1?
WO2019014567A1,<IMG> Identify the SMILES notation of the compound shown in patent WO2019014567A1.
WO2019060473A1,<IMG> What is the SMILES representation of the molecule shown in patent WO2019060473A1?
WO2019060543A1,<IMG> Provide the canonical SMILES representation for the molecule depicted in patent WO2019060543A1.
WO2019074882A1,<IMG> Provide the SMILES representation of the molecule shown in patent WO2019074882A1.
WO2019079345A1,<IMG> Provide the canonical SMILES representation for the compound shown in patent WO2019079345A1.
WO2019101234A1,<IMG> Convert the molecular structure shown in the image for WO2019101234A1 into its corresponding SMILES notation.
WO2019102345A1,<IMG> What is the SMILES representation of the compound depicted in patent WO2019102345A1?
WO2019104075A1,<IMG> What is the SMILES string for the molecule shown in the image from patent WO2019104075A1?
WO2019104123A1,<IMG> What is the SMILES representation of the molecule shown in WO2019104123A1?
WO2019104125A1,<IMG> Provide the SMILES representation for the compound shown in patent WO2019104125A1.
WO2019108765A1,<IMG> Provide the canonical SMILES representation for the compound shown in WO2019108765A1.
WO2019113456A1,<IMG> Provide the canonical SMILES representation for the compound shown in patent WO2019113456A1.
WO2019118526A1,<IMG> What is the SMILES representation of the molecule shown in patent WO2019118526A1?
WO2019118532A1,<IMG> Provide the SMILES notation for the molecule shown in the image from patent WO2019118532A1.
WO2019118765A1,<IMG> Provide the SMILES notation for the molecule shown in patent WO2019118765A1.
WO2019118823A1,<IMG> Provide the canonical SMILES representation for the compound shown in patent WO2019118823A1.
WO2019118932A1,<IMG> Convert the molecular structure shown in WO2019118932A1 to its corresponding SMILES notation.
WO2019118934A1,<IMG> How would the chemical structure depicted in WO2019118934A1 be represented using SMILES notation?
WO2019123456A1,<IMG> Provide the canonical SMILES representation for the compound shown in patent WO2019123456A1.
WO2019133736A1,<IMG> What is the SMILES notation for the molecule shown in patent WO2019133736A1?
WO2019133826A1,<IMG> Provide the canonical SMILES representation for the compound shown in WO2019133826A1.
WO2019133829A1,<IMG> What is the SMILES representation of the compound depicted in patent WO2019133829A1?
WO2019133865A1,<IMG> What is the SMILES representation of the molecule shown in patent WO2019133865A1?
WO2019136112A1,<IMG> What is the SMILES representation of the compound depicted in patent WO2019136112A1?
WO2019136115A1,<IMG> Provide the canonical SMILES representation for the compound shown in patent WO2019136115A1.
WO2019136135A1,<IMG> What is the SMILES notation for the chemical structure shown in patent WO2019136135A1?
WO2019136200A1,<IMG> What is the SMILES representation of the compound depicted in patent WO2019136200A1?
WO2019136234A1,<IMG> What is the SMILES string for the molecule shown in patent WO2019136234A1?
WO2019136235A1,<IMG> Provide the SMILES representation for the compound shown in patent WO2019136235A1.
WO2019136237A1,<IMG> What is the SMILES representation of the compound depicted in patent US20190284122A1?
WO2019136254A1,<IMG> What is the standard SMILES representation of the compound shown in WO2019136254A1?
WO2019136278A1,<IMG> Convert the chemical structure in patent WO2019136278A1 to its SMILES representation.
WO2019136281A1,<IMG> Convert the structure in patent WO2019136281A1 to its corresponding SMILES notation.
WO2019136288A1,<IMG> Provide the SMILES string for the molecule shown in the image from patent WO2019136288A1.
WO2019136335A1,<IMG> What is the SMILES representation of the molecule shown in patent WO2019136335A1?
WO2019136345A1,<IMG> What is the SMILES representation of the compound depicted in patent WO2019136345A1?
WO2019136412A1,<IMG> Provide the canonical SMILES representation of the molecule shown in WO2019136412A1.
WO2019136415A1,<IMG> What is the SMILES representation of the compound depicted in patent WO2019136415A1?
WO2019136417A1,<IMG> What is the SMILES representation of the compound depicted in patent WO2019136417A1?
WO2019136418A1,<IMG> What is the SMILES representation of the molecule shown in WO2019136418A1?
WO2019136437A1,<IMG> What is the SMILES representation of the molecule shown in patent WO2019136437A1?
WO2019137832A1,<IMG> What is the SMILES notation for the compound depicted in patent WO2019137832A1?
WO2019139876A1,<IMG> What is the SMILES representation of the molecule shown in patent WO2019139876A1?
WO2019139927A1,<IMG> What is the SMILES representation of the compound displayed in patent WO2019139927A1?
WO2019139987A1,<IMG> What is the SMILES representation of the molecule shown in patent WO2019139987A1?
WO2019140256A1,<IMG> What is the SMILES representation of the compound depicted in patent WO2019140256A1?
WO2019140338A1,<IMG> Can you provide the SMILES notation for the molecule shown in patent WO2019140338A1?
WO2019145678A1,<IMG> Identify the SMILES notation for the compound depicted in patent WO2019145678A1.
WO2019152345A1,<IMG> What is the SMILES representation of the compound depicted in WO2019152345A1?
WO2019156782A1,<IMG> Provide the SMILES representation for the molecule illustrated in patent WO2019156782A1.
WO2019156789A1,<IMG> What is the SMILES representation of the molecule shown in patent WO2019156789A1?
WO2019156982A1,<IMG> Provide the SMILES notation for the molecule shown in patent WO2019156982A1.
WO2019156987A1,<IMG> Could you provide the SMILES string for the molecule shown in patent WO2019156987A1?
WO2019157103A1,<IMG> What is the SMILES representation of the compound shown in patent WO2019157103A1?
WO2019157215A1,<IMG> What is the SMILES notation for the compound depicted in patent WO2019157215A1?
WO2019157234A1,<IMG> What is the SMILES representation of the molecule shown in patent WO2019157234A1?
WO2019157423A1,<IMG> Convert the chemical structure shown in WO2019157423A1 to its SMILES notation.
WO2019164567A1,<IMG> Extract the SMILES representation of the compound depicted in WO2019164567A1.
WO2019167032A1,<IMG> Convert the chemical structure shown in WO2019167032A1 to its corresponding SMILES notation.
WO2019168887A1,<IMG> What is the SMILES representation of the compound depicted in patent WO2019168887A1?
WO2019213456A1,<IMG> What is the SMILES representation of the compound shown in WO2019213456A1?
WO2019213476A1,<IMG> Provide the SMILES notation for the molecule shown in patent WO2019213476A1.
WO2019217412A1,<IMG> What is the SMILES representation of the compound depicted in patent WO2019217412A1?
WO2019217413A1,<IMG> What is the SMILES representation of the molecule shown in patent WO2019217413A1?
WO2019217453A1,<IMG> Convert the chemical structure from patent WO2019217453A1 into its SMILES notation.
WO2019232145A1,<IMG> Provide the SMILES notation for the compound shown in patent WO2019232145A1.
WO2019234567A1,<IMG> What is the SMILES notation for the compound depicted in patent US2021123456B2?
WO2020010234A1,<IMG> Provide the canonical SMILES representation of the compound shown in patent WO2020010234A1.
WO2020010256A1,<IMG> What is the SMILES representation of the compound depicted in patent WO2020010256A1?
WO2020012345A1,<IMG> What is the SMILES representation of the molecule shown in patent US20200207782A1?
WO2020014467A1,<IMG> What is the SMILES representation of the molecule shown in patent WO2020014467A1?
WO2020014567A1,<IMG> Provide the SMILES representation for the compound shown in WO2020014567A1.
WO2020018473A1,<IMG> Convert the structure shown into its corresponding SMILES notation for patent WO2020018473A1.
WO2020023456A1,<IMG> What is the SMILES representation of the molecule shown in patent WO2020023456A1?
WO2020023567A1,<IMG> Extract the SMILES notation for the compound shown in WO2020023567A1.
WO2020033456A1,<IMG> Provide the SMILES notation for the molecule shown in the image from patent WO2020033456A1.
WO2020051234A1,<IMG> Provide the canonical SMILES representation for the compound shown in WO2020051234A1.
WO2020051362A1,<IMG> What is the SMILES representation of the compound displayed in patent WO2020051362A1?
WO2020051423A1,<IMG> Identify the SMILES notation for the compound shown in WO2020051423A1.
WO2020055678A1,<IMG> Identify the SMILES notation for the compound shown in WO2020055678A1.
WO2020055823A1,<IMG> Can you provide the SMILES notation for the molecule shown in patent WO2020055823A1?
WO2020055987A1,<IMG> What is the SMILES notation for the compound depicted in patent WO2020055987A1?
WO2020056112A1,<IMG> What is the SMILES representation of the compound depicted in patent WO2020056112A1?
WO2020056789A1,<IMG> What is the SMILES string for the molecule shown in the image from patent WO2020056789A1?
WO2020061356A1,<IMG> What is the SMILES representation of the molecule shown in WO2020061356A1?
WO2020072765A1,<IMG> Provide the SMILES notation for the molecule shown in the image from patent WO2020072765A1.
WO2020072768A1,<IMG> What is the SMILES representation of the compound depicted in WO2020072768A1?
WO2020072789A1,<IMG> Convert the molecule image into its corresponding SMILES string for the compound shown in WO2020072789A1.
WO2020076789A1,<IMG> What is the SMILES representation of the molecule shown in patent WO2020076789A1?
WO2020098765A1,<IMG> What is the SMILES notation for the molecule shown in patent WO2020098765A1?
WO2020102615A1,<IMG> Identify the SMILES notation for the molecule shown in the image from patent WO2020102615A1.
WO2020106789A1,<IMG> Can you provide the SMILES notation for the molecule shown in patent WO2020106789A1?
WO2020106825A1,<IMG> Identify the SMILES notation for the compound shown in patent WO2020106825A1.
WO2020112234A1,<IMG> Convert the chemical structure image for the compound in patent WO2020112234A1 to its SMILES representation.
WO2020112345A1,<IMG> Identify the SMILES notation for the compound shown in patent WO2020112345A1.
WO2020112921A1,<IMG> Provide the SMILES representation for the molecule shown in patent WO2020112921A1.
WO2020112923A1,<IMG> Provide the SMILES notation for the molecule shown in the image from patent WO2020112923A1.
WO2020112927A1,<IMG> Provide the SMILES string for the compound shown in patent WO2020112927A1.
WO2020112987A1,<IMG> What is the SMILES representation of the compound depicted in patent WO2020112987A1?
WO2020113025A1,<IMG> What is the SMILES representation of the molecule shown in patent WO2020113025A1?
WO2020113192A1,<IMG> Convert the chemical structure shown in WO2020113192A1 to its SMILES notation.
WO2020115587A1,<IMG> What is the SMILES notation for the compound depicted in patent WO2020115587A1?
WO2020117890A1,<IMG> What is the SMILES representation of the compound depicted in patent WO2020117890A1?
WO2020117978A1,<IMG> What is the SMILES notation for the chemical structure shown in patent WO2020117978A1?
WO2020117983A1,<IMG> Convert the chemical structure shown in patent WO2020117983A1 to its SMILES notation.
WO2020117987A1,<IMG> What is the SMILES representation of the molecule shown in patent WO2020117987A1?
WO2020118025A1,<IMG> Convert the molecule image shown in patent WO2020118025A1 to its SMILES representation.
WO2020118256A1,<IMG> Identify the SMILES notation for the compound shown in patent WO2020118256A1.
WO2020119876A1,<IMG> Provide the SMILES representation of the compound shown in patent WO2020119876A1.
WO2020123456A1,<IMG> Provide the SMILES notation for the molecule shown in patent US2020765432B2.
WO2020123784A1,<IMG> What is the SMILES representation of the compound shown in WO2020123784A1?
WO2020139912A1,<IMG> Provide the canonical SMILES representation of the compound shown in WO2020139912A1.
WO2020139988A1,<IMG> Provide the SMILES string for the molecule shown in the image from patent WO2020139988A1.
WO2020150264A1,<IMG> What is the SMILES representation of the molecule shown in patent WO2020150264A1?
WO2020150321A1,<IMG> What is the SMILES representation of the molecule shown in patent WO2020150321A1?
WO2020150341A1,<IMG> Identify the molecular structure in WO2020150341A1 and provide its SMILES notation.
WO2020150356A1,<IMG> Provide the canonical SMILES representation for the compound shown in patent WO2020150356A1.
WO2020150432A1,<IMG> What is the SMILES representation of the compound depicted in patent WO2020150432A1?
WO2020154321A1,<IMG> Determine the SMILES notation for the molecule depicted in patent WO2020154321A1.
WO2020159876A1,<IMG> What is the SMILES representation of the compound depicted in patent WO2020159876A1?
WO2020160219A1,<IMG> What is the SMILES representation of the molecule shown in patent WO2020160219A1?
WO2020163501A1,<IMG> Provide the canonical SMILES representation for the compound shown in WO2020163501A1.
WO2020172268A1,<IMG> What is the SMILES string for the compound depicted in patent WO2020172268A1?
WO2020231987A1,<IMG> Extract the SMILES notation for the compound shown in patent WO2020231987A1.
WO2020232145A1,<IMG> Provide the SMILES representation of the compound shown in patent WO2020232145A1.
WO2020234567A1,<IMG> Provide the canonical SMILES representation for the compound shown in patent WO2020234567A1.
WO2020236789A1,<IMG> Provide the SMILES string for the molecule shown in the image from patent WO2020236789A1.
WO2020252204A1,<IMG> What is the SMILES representation of the compound depicted in patent WO2020252204A1?
WO2020252321A1,<IMG> Retrieve the SMILES notation from the chemical structure image referenced in patent WO2020252321A1.
WO2020765432A1,<IMG> Provide the SMILES representation of the compound shown in WO2020765432A1.
WO2020987654A1,<IMG> What is the SMILES representation of the compound depicted in patent WO2020987654A1?
WO2021001234A1,<IMG> What is the SMILES representation of the molecule shown in patent WO2021001234A1?
WO2021002987A1,<IMG> Provide the SMILES notation for the molecule shown in patent WO2021002987A1.
WO2021003245A1,<IMG> Provide the SMILES representation for the compound shown in patent WO2021003245A1.
WO2021007321A1,<IMG> Provide the SMILES notation for the molecule shown in patent WO2021007321A1.
WO2021007654A1,<IMG> Convert the molecular structure shown in WO2021007654A1 to its corresponding SMILES notation.
WO2021011122A1,<IMG> What is the SMILES representation of the molecule shown in WO2021011122A1?
WO2021011123A1,<IMG> What is the SMILES notation for the compound depicted in patent WO2021011123A1?
WO2021011234A1,<IMG> What is the SMILES representation of the molecule shown in patent WO2021011234A1?
WO2021011345A1,<IMG> Convert the molecular structure shown in WO2021011345A1 to its SMILES notation.
WO2021011423A1,<IMG> What is the SMILES notation for the compound depicted in patent WO2021011423A1?
WO2021011425A1,<IMG> What is the SMILES representation of the compound depicted in patent WO2021011425A1?
WO2021011426A1,<IMG> What is the SMILES representation of the compound depicted in WO2021011426A1?
WO2021011507A1,<IMG> What is the SMILES representation of the molecule shown in WO2021011507A1?
WO2021011532A1,<IMG> What is the SMILES representation of the molecule shown in patent WO2021011532A1?
WO2021011605A1,<IMG> What is the SMILES representation of the molecule shown in patent WO2021011605A1?
WO2021011789A1,<IMG> What is the SMILES representation of the compound shown in patent WO2021011789A1?
WO2021012345A1,<IMG> What is the SMILES representation of the molecule shown in patent WO2021012345A1?
WO2021014567A1,<IMG> What is the SMILES representation of the molecule shown in WO2021014567A1?
WO2021015678A1,<IMG> What is the SMILES representation of the compound depicted in WO2021015678A1?
WO2021016332A1,<IMG> Can you provide the SMILES notation for the molecule shown in patent WO2021016332A1?
WO2021016417A1,<IMG> What is the SMILES notation for the compound shown in patent WO2021016417A1?
WO2021021789A1,<IMG> What is the SMILES representation of the molecule shown in patent WO2021021789A1?
WO2021021906A1,<IMG> What is the SMILES notation for the compound displayed in WO2021021906A1?
WO2021023456A1,<IMG> Provide the SMILES notation for the compound shown in patent WO2021023456A1.
WO2021034567A1,<IMG> Convert the chemical structure in WO2021034567A1 to its corresponding SMILES notation.
WO2021045678A1,<IMG> Convert the molecular structure in WO2021045678A1 to its SMILES notation.
WO2021056789A1,<IMG> Provide the SMILES notation for the chemical structure shown in patent WO2021056789A1.
WO2021108765A1,<IMG> Provide the SMILES representation of the compound shown in patent US2021000234A1.
WO2021112223A1,<IMG> Retrieve the SMILES string for the molecule shown in the image from patent WO2021112223A1.
WO2021123456A1,<IMG> Extract the SMILES notation of the compound shown in patent WO2021123456A1.
WO2021127890A1,<IMG> What is the SMILES representation of the chemical structure shown in patent WO2021127890A1?
WO2021223345A1,<IMG> Extract the SMILES notation for the compound shown in patent WO2021223345A1.
WO2022005678A1,<IMG> Provide the SMILES string for the molecule shown in the image from patent WO2022005678A1.
